,ObservationDate,country,Confirmed,Deaths,Recovered,Code,latitude,longitude,New Confirmed,New Recovered,New Death
674,02/18/2020,belgium,1,0,1,BE,50.503887,4.469936,0,0,0
704,02/19/2020,belgium,1,0,1,BE,50.503887,4.469936,0,0,0
735,02/20/2020,belgium,1,0,1,BE,50.503887,4.469936,0,0,0
766,02/21/2020,belgium,1,0,1,BE,50.503887,4.469936,0,0,0
801,02/22/2020,belgium,1,0,1,BE,50.503887,4.469936,0,0,0
835,02/23/2020,belgium,1,0,1,BE,50.503887,4.469936,0,0,0
872,02/24/2020,belgium,1,0,1,BE,50.503887,4.469936,0,0,0
907,02/25/2020,belgium,1,0,1,BE,50.503887,4.469936,0,0,0
959,02/26/2020,belgium,1,0,1,BE,50.503887,4.469936,0,0,0
1011,02/27/2020,belgium,1,0,1,BE,50.503887,4.469936,0,0,0
1069,02/28/2020,belgium,1,0,1,BE,50.503887,4.469936,0,0,0
1138,02/29/2020,belgium,1,0,1,BE,50.503887,4.469936,0,0,0
1205,03/01/2020,belgium,2,0,1,BE,50.503887,4.469936,1,0,0
1279,03/02/2020,belgium,8,0,1,BE,50.503887,4.469936,6,0,0
1344,03/03/2020,belgium,13,0,1,BE,50.503887,4.469936,5,0,0
1440,03/04/2020,belgium,23,0,1,BE,50.503887,4.469936,10,0,0
1516,03/05/2020,belgium,50,0,1,BE,50.503887,4.469936,27,0,0
1613,03/06/2020,belgium,109,0,1,BE,50.503887,4.469936,59,0,0
1715,03/07/2020,belgium,169,0,1,BE,50.503887,4.469936,60,0,0
1820,03/08/2020,belgium,200,0,1,BE,50.503887,4.469936,31,0,0
1930,03/09/2020,belgium,239,0,1,BE,50.503887,4.469936,39,0,0
2041,03/10/2020,belgium,267,0,1,BE,50.503887,4.469936,28,0,0
2173,03/11/2020,belgium,314,3,1,BE,50.503887,4.469936,47,0,3
2278,03/12/2020,belgium,314,3,1,BE,50.503887,4.469936,0,0,0
2418,03/13/2020,belgium,559,3,1,BE,50.503887,4.469936,245,0,0
2541,03/14/2020,belgium,689,4,1,BE,50.503887,4.469936,130,0,1
2704,03/15/2020,belgium,886,4,1,BE,50.503887,4.469936,197,0,0
2859,03/16/2020,belgium,1058,5,1,BE,50.503887,4.469936,172,0,1
3020,03/17/2020,belgium,1243,10,1,BE,50.503887,4.469936,185,0,5
3183,03/18/2020,belgium,1486,14,31,BE,50.503887,4.469936,243,30,4
3353,03/19/2020,belgium,1795,21,31,BE,50.503887,4.469936,309,0,7
3526,03/20/2020,belgium,2257,37,31,BE,50.503887,4.469936,462,0,16
3704,03/21/2020,belgium,2815,67,263,BE,50.503887,4.469936,558,232,30
2843,03/16/2020,benin,1,0,0,BJ,9.30769,2.315834,1,0,0
3003,03/17/2020,benin,1,0,0,BJ,9.30769,2.315834,0,0,0
3184,03/18/2020,benin,2,0,0,BJ,9.30769,2.315834,1,0,0
3335,03/19/2020,benin,2,0,0,BJ,9.30769,2.315834,0,0,0
3527,03/20/2020,benin,2,0,0,BJ,9.30769,2.315834,0,0,0
3705,03/21/2020,benin,2,0,0,BJ,9.30769,2.315834,0,0,0
1612,03/06/2020,bhutan,1,0,0,BT,27.514162,90.433601,1,0,0
1728,03/07/2020,bhutan,1,0,0,BT,27.514162,90.433601,0,0,0
1818,03/08/2020,bhutan,1,0,0,BT,27.514162,90.433601,0,0,0
1928,03/09/2020,bhutan,1,0,0,BT,27.514162,90.433601,0,0,0
2030,03/10/2020,bhutan,1,0,0,BT,27.514162,90.433601,0,0,0
2160,03/11/2020,bhutan,1,0,0,BT,27.514162,90.433601,0,0,0
2293,03/12/2020,bhutan,1,0,0,BT,27.514162,90.433601,0,0,0
2402,03/13/2020,bhutan,1,0,0,BT,27.514162,90.433601,0,0,0
2540,03/14/2020,bhutan,1,0,0,BT,27.514162,90.433601,0,0,0
2689,03/15/2020,bhutan,1,0,0,BT,27.514162,90.433601,0,0,0
2851,03/16/2020,bhutan,1,0,0,BT,27.514162,90.433601,0,0,0
3002,03/17/2020,bhutan,1,0,0,BT,27.514162,90.433601,0,0,0
3167,03/18/2020,bhutan,1,0,0,BT,27.514162,90.433601,0,0,0
3334,03/19/2020,bhutan,1,0,0,BT,27.514162,90.433601,0,0,0
3508,03/20/2020,bhutan,2,0,0,BT,27.514162,90.433601,1,0,0
3706,03/21/2020,bhutan,2,0,0,BT,27.514162,90.433601,0,0,0
2158,03/11/2020,bolivia,2,0,0,BO,-16.290154,-63.588653,2,0,0
2276,03/12/2020,bolivia,2,0,0,BO,-16.290154,-63.588653,0,0,0
2400,03/13/2020,bolivia,3,0,0,BO,-16.290154,-63.588653,1,0,0
2539,03/14/2020,bolivia,10,0,0,BO,-16.290154,-63.588653,7,0,0
2705,03/15/2020,bolivia,10,0,0,BO,-16.290154,-63.588653,0,0,0
2842,03/16/2020,bolivia,11,0,0,BO,-16.290154,-63.588653,1,0,0
3001,03/17/2020,bolivia,11,0,0,BO,-16.290154,-63.588653,0,0,0
3185,03/18/2020,bolivia,12,0,0,BO,-16.290154,-63.588653,1,0,0
3333,03/19/2020,bolivia,12,0,0,BO,-16.290154,-63.588653,0,0,0
3507,03/20/2020,bolivia,15,0,0,BO,-16.290154,-63.588653,3,0,0
3687,03/21/2020,bolivia,19,0,0,BO,-16.290154,-63.588653,4,0,0
1530,03/05/2020,bosnia and herzegovina,2,0,0,BA,43.915886,17.679076000000002,2,0,0
1626,03/06/2020,bosnia and herzegovina,2,0,0,BA,43.915886,17.679076000000002,0,0,0
1713,03/07/2020,bosnia and herzegovina,3,0,0,BA,43.915886,17.679076000000002,1,0,0
1834,03/08/2020,bosnia and herzegovina,3,0,0,BA,43.915886,17.679076000000002,0,0,0
1944,03/09/2020,bosnia and herzegovina,3,0,0,BA,43.915886,17.679076000000002,0,0,0
2040,03/10/2020,bosnia and herzegovina,5,0,0,BA,43.915886,17.679076000000002,2,0,0
2175,03/11/2020,bosnia and herzegovina,7,0,0,BA,43.915886,17.679076000000002,2,0,0
2275,03/12/2020,bosnia and herzegovina,11,0,0,BA,43.915886,17.679076000000002,4,0,0
2399,03/13/2020,bosnia and herzegovina,13,0,0,BA,43.915886,17.679076000000002,2,0,0
2530,03/14/2020,bosnia and herzegovina,18,0,0,BA,43.915886,17.679076000000002,5,0,0
2688,03/15/2020,bosnia and herzegovina,24,0,0,BA,43.915886,17.679076000000002,6,0,0
2831,03/16/2020,bosnia and herzegovina,25,0,0,BA,43.915886,17.679076000000002,1,0,0
2991,03/17/2020,bosnia and herzegovina,26,0,2,BA,43.915886,17.679076000000002,1,2,0
3166,03/18/2020,bosnia and herzegovina,38,0,2,BA,43.915886,17.679076000000002,12,0,0
3356,03/19/2020,bosnia and herzegovina,63,0,2,BA,43.915886,17.679076000000002,25,0,0
3506,03/20/2020,bosnia and herzegovina,89,0,2,BA,43.915886,17.679076000000002,26,0,0
3686,03/21/2020,bosnia and herzegovina,93,1,2,BA,43.915886,17.679076000000002,4,0,1
21,01/23/2020,brazil,0,0,0,BR,-14.235004,-51.92528,0,0,0
965,02/26/2020,brazil,1,0,0,BR,-14.235004,-51.92528,1,0,0
1017,02/27/2020,brazil,1,0,0,BR,-14.235004,-51.92528,0,0,0
1076,02/28/2020,brazil,1,0,0,BR,-14.235004,-51.92528,0,0,0
1131,02/29/2020,brazil,2,0,0,BR,-14.235004,-51.92528,1,0,0
1198,03/01/2020,brazil,2,0,0,BR,-14.235004,-51.92528,0,0,0
1266,03/02/2020,brazil,2,0,0,BR,-14.235004,-51.92528,0,0,0
1343,03/03/2020,brazil,2,0,0,BR,-14.235004,-51.92528,0,0,0
1426,03/04/2020,brazil,4,0,0,BR,-14.235004,-51.92528,2,0,0
1515,03/05/2020,brazil,4,0,0,BR,-14.235004,-51.92528,0,0,0
1611,03/06/2020,brazil,13,0,0,BR,-14.235004,-51.92528,9,0,0
1712,03/07/2020,brazil,13,0,0,BR,-14.235004,-51.92528,0,0,0
1817,03/08/2020,brazil,20,0,0,BR,-14.235004,-51.92528,7,0,0
1927,03/09/2020,brazil,25,0,0,BR,-14.235004,-51.92528,5,0,0
2039,03/10/2020,brazil,31,0,0,BR,-14.235004,-51.92528,6,0,0
2157,03/11/2020,brazil,38,0,0,BR,-14.235004,-51.92528,7,0,0
2274,03/12/2020,brazil,52,0,0,BR,-14.235004,-51.92528,14,0,0
2398,03/13/2020,brazil,151,0,0,BR,-14.235004,-51.92528,99,0,0
2559,03/14/2020,brazil,151,0,0,BR,-14.235004,-51.92528,0,0,0
2707,03/15/2020,brazil,162,0,0,BR,-14.235004,-51.92528,11,0,0
2862,03/16/2020,brazil,200,0,1,BR,-14.235004,-51.92528,38,1,0
2983,03/17/2020,brazil,321,1,2,BR,-14.235004,-51.92528,121,1,1
3187,03/18/2020,brazil,372,3,2,BR,-14.235004,-51.92528,51,0,2
3332,03/19/2020,brazil,621,6,2,BR,-14.235004,-51.92528,249,0,3
3530,03/20/2020,brazil,793,11,2,BR,-14.235004,-51.92528,172,0,5
3685,03/21/2020,brazil,1021,15,2,BR,-14.235004,-51.92528,228,0,4
1926,03/09/2020,brunei,1,0,0,BN,4.535277,114.72766899999999,1,0,0
2038,03/10/2020,brunei,1,0,0,BN,4.535277,114.72766899999999,0,0,0
2156,03/11/2020,brunei,11,0,0,BN,4.535277,114.72766899999999,10,0,0
2273,03/12/2020,brunei,11,0,0,BN,4.535277,114.72766899999999,0,0,0
2397,03/13/2020,brunei,37,0,0,BN,4.535277,114.72766899999999,26,0,0
2524,03/14/2020,brunei,40,0,0,BN,4.535277,114.72766899999999,3,0,0
2686,03/15/2020,brunei,50,0,0,BN,4.535277,114.72766899999999,10,0,0
2824,03/16/2020,brunei,54,0,0,BN,4.535277,114.72766899999999,4,0,0
2984,03/17/2020,brunei,56,0,0,BN,4.535277,114.72766899999999,2,0,0
3164,03/18/2020,brunei,68,0,0,BN,4.535277,114.72766899999999,12,0,0
3315,03/19/2020,brunei,75,0,0,BN,4.535277,114.72766899999999,7,0,0
3495,03/20/2020,brunei,78,0,1,BN,4.535277,114.72766899999999,3,1,0
3674,03/21/2020,brunei,83,0,2,BN,4.535277,114.72766899999999,5,1,0
1816,03/08/2020,bulgaria,4,0,0,BG,42.733883,25.48583,4,0,0
1925,03/09/2020,bulgaria,4,0,0,BG,42.733883,25.48583,0,0,0
2037,03/10/2020,bulgaria,4,0,0,BG,42.733883,25.48583,0,0,0
2155,03/11/2020,bulgaria,7,1,0,BG,42.733883,25.48583,3,0,1
2272,03/12/2020,bulgaria,7,1,0,BG,42.733883,25.48583,0,0,0
2396,03/13/2020,bulgaria,23,1,0,BG,42.733883,25.48583,16,0,0
2525,03/14/2020,bulgaria,41,2,0,BG,42.733883,25.48583,18,0,1
2671,03/15/2020,bulgaria,51,2,0,BG,42.733883,25.48583,10,0,0
2825,03/16/2020,bulgaria,52,2,0,BG,42.733883,25.48583,1,0,0
2985,03/17/2020,bulgaria,67,2,0,BG,42.733883,25.48583,15,0,0
3147,03/18/2020,bulgaria,92,2,0,BG,42.733883,25.48583,25,0,0
3316,03/19/2020,bulgaria,94,3,0,BG,42.733883,25.48583,2,0,1
3487,03/20/2020,bulgaria,127,3,0,BG,42.733883,25.48583,33,0,0
3666,03/21/2020,bulgaria,163,3,3,BG,42.733883,25.48583,36,3,0
2036,03/10/2020,burkina faso,1,0,0,BF,12.238333,-1.561593,1,0,0
2154,03/11/2020,burkina faso,2,0,0,BF,12.238333,-1.561593,1,0,0
2271,03/12/2020,burkina faso,2,0,0,BF,12.238333,-1.561593,0,0,0
2395,03/13/2020,burkina faso,2,0,0,BF,12.238333,-1.561593,0,0,0
2526,03/14/2020,burkina faso,2,0,0,BF,12.238333,-1.561593,0,0,0
2672,03/15/2020,burkina faso,3,0,0,BF,12.238333,-1.561593,1,0,0
2826,03/16/2020,burkina faso,15,0,0,BF,12.238333,-1.561593,12,0,0
2986,03/17/2020,burkina faso,15,0,0,BF,12.238333,-1.561593,0,0,0
3148,03/18/2020,burkina faso,20,1,0,BF,12.238333,-1.561593,5,0,1
3317,03/19/2020,burkina faso,33,1,0,BF,12.238333,-1.561593,13,0,0
3488,03/20/2020,burkina faso,40,1,0,BF,12.238333,-1.561593,7,0,0
3667,03/21/2020,burkina faso,64,2,5,BF,12.238333,-1.561593,24,5,1
3489,03/20/2020,cabo verde,1,0,0,,,,1,0,0
3668,03/21/2020,cabo verde,3,0,0,,,,2,0,0
80,01/27/2020,cambodia,1,0,0,KH,12.565679,104.990963,1,0,0
98,01/28/2020,cambodia,1,0,0,KH,12.565679,104.990963,0,0,0
111,01/29/2020,cambodia,1,0,0,KH,12.565679,104.990963,0,0,0
139,01/30/2020,cambodia,1,0,0,KH,12.565679,104.990963,0,0,0
165,01/31/2020,cambodia,1,0,0,KH,12.565679,104.990963,0,0,0
184,02/01/2020,cambodia,1,0,0,KH,12.565679,104.990963,0,0,0
212,02/02/2020,cambodia,1,0,0,KH,12.565679,104.990963,0,0,0
238,02/03/2020,cambodia,1,0,0,KH,12.565679,104.990963,0,0,0
266,02/04/2020,cambodia,1,0,0,KH,12.565679,104.990963,0,0,0
293,02/05/2020,cambodia,1,0,0,KH,12.565679,104.990963,0,0,0
323,02/06/2020,cambodia,1,0,0,KH,12.565679,104.990963,0,0,0
351,02/07/2020,cambodia,1,0,0,KH,12.565679,104.990963,0,0,0
380,02/08/2020,cambodia,1,0,0,KH,12.565679,104.990963,0,0,0
409,02/09/2020,cambodia,1,0,0,KH,12.565679,104.990963,0,0,0
439,02/10/2020,cambodia,1,0,0,KH,12.565679,104.990963,0,0,0
467,02/11/2020,cambodia,1,0,0,KH,12.565679,104.990963,0,0,0
495,02/12/2020,cambodia,1,0,1,KH,12.565679,104.990963,0,1,0
525,02/13/2020,cambodia,1,0,1,KH,12.565679,104.990963,0,0,0
554,02/14/2020,cambodia,1,0,1,KH,12.565679,104.990963,0,0,0
584,02/15/2020,cambodia,1,0,1,KH,12.565679,104.990963,0,0,0
614,02/16/2020,cambodia,1,0,1,KH,12.565679,104.990963,0,0,0
645,02/17/2020,cambodia,1,0,1,KH,12.565679,104.990963,0,0,0
675,02/18/2020,cambodia,1,0,1,KH,12.565679,104.990963,0,0,0
705,02/19/2020,cambodia,1,0,1,KH,12.565679,104.990963,0,0,0
736,02/20/2020,cambodia,1,0,1,KH,12.565679,104.990963,0,0,0
767,02/21/2020,cambodia,1,0,1,KH,12.565679,104.990963,0,0,0
802,02/22/2020,cambodia,1,0,1,KH,12.565679,104.990963,0,0,0
836,02/23/2020,cambodia,1,0,1,KH,12.565679,104.990963,0,0,0
873,02/24/2020,cambodia,1,0,1,KH,12.565679,104.990963,0,0,0
914,02/25/2020,cambodia,1,0,1,KH,12.565679,104.990963,0,0,0
960,02/26/2020,cambodia,1,0,1,KH,12.565679,104.990963,0,0,0
1012,02/27/2020,cambodia,1,0,1,KH,12.565679,104.990963,0,0,0
1070,02/28/2020,cambodia,1,0,1,KH,12.565679,104.990963,0,0,0
1132,02/29/2020,cambodia,1,0,1,KH,12.565679,104.990963,0,0,0
1199,03/01/2020,cambodia,1,0,1,KH,12.565679,104.990963,0,0,0
1265,03/02/2020,cambodia,1,0,1,KH,12.565679,104.990963,0,0,0
1342,03/03/2020,cambodia,1,0,1,KH,12.565679,104.990963,0,0,0
1425,03/04/2020,cambodia,1,0,1,KH,12.565679,104.990963,0,0,0
1514,03/05/2020,cambodia,1,0,1,KH,12.565679,104.990963,0,0,0
1610,03/06/2020,cambodia,1,0,1,KH,12.565679,104.990963,0,0,0
1711,03/07/2020,cambodia,1,0,1,KH,12.565679,104.990963,0,0,0
1815,03/08/2020,cambodia,2,0,1,KH,12.565679,104.990963,1,0,0
1924,03/09/2020,cambodia,2,0,1,KH,12.565679,104.990963,0,0,0
2035,03/10/2020,cambodia,2,0,1,KH,12.565679,104.990963,0,0,0
2153,03/11/2020,cambodia,3,0,1,KH,12.565679,104.990963,1,0,0
2270,03/12/2020,cambodia,3,0,1,KH,12.565679,104.990963,0,0,0
2394,03/13/2020,cambodia,5,0,1,KH,12.565679,104.990963,2,0,0
2527,03/14/2020,cambodia,7,0,1,KH,12.565679,104.990963,2,0,0
2673,03/15/2020,cambodia,7,0,1,KH,12.565679,104.990963,0,0,0
2827,03/16/2020,cambodia,7,0,1,KH,12.565679,104.990963,0,0,0
2987,03/17/2020,cambodia,33,0,1,KH,12.565679,104.990963,26,0,0
3149,03/18/2020,cambodia,35,0,1,KH,12.565679,104.990963,2,0,0
3318,03/19/2020,cambodia,37,0,1,KH,12.565679,104.990963,2,0,0
3490,03/20/2020,cambodia,51,0,1,KH,12.565679,104.990963,14,0,0
3669,03/21/2020,cambodia,53,0,1,KH,12.565679,104.990963,2,0,0
1609,03/06/2020,cameroon,1,0,0,CM,7.369722,12.354722,1,0,0
1710,03/07/2020,cameroon,1,0,0,CM,7.369722,12.354722,0,0,0
1814,03/08/2020,cameroon,2,0,0,CM,7.369722,12.354722,1,0,0
1923,03/09/2020,cameroon,2,0,0,CM,7.369722,12.354722,0,0,0
2034,03/10/2020,cameroon,2,0,0,CM,7.369722,12.354722,0,0,0
2152,03/11/2020,cameroon,2,0,0,CM,7.369722,12.354722,0,0,0
2269,03/12/2020,cameroon,2,0,0,CM,7.369722,12.354722,0,0,0
2393,03/13/2020,cameroon,2,0,0,CM,7.369722,12.354722,0,0,0
2528,03/14/2020,cameroon,2,0,0,CM,7.369722,12.354722,0,0,0
2674,03/15/2020,cameroon,2,0,0,CM,7.369722,12.354722,0,0,0
2828,03/16/2020,cameroon,4,0,0,CM,7.369722,12.354722,2,0,0
2988,03/17/2020,cameroon,10,0,0,CM,7.369722,12.354722,6,0,0
3150,03/18/2020,cameroon,10,0,0,CM,7.369722,12.354722,0,0,0
3319,03/19/2020,cameroon,13,0,0,CM,7.369722,12.354722,3,0,0
3491,03/20/2020,cameroon,20,0,0,CM,7.369722,12.354722,7,0,0
3709,03/21/2020,cameroon,27,0,0,CM,7.369722,12.354722,7,0,0
62,01/26/2020,canada,1,0,0,CA,56.130366,-106.34677099999999,1,0,0
79,01/27/2020,canada,1,0,0,CA,56.130366,-106.34677099999999,0,0,0
97,01/28/2020,canada,2,0,0,CA,56.130366,-106.34677099999999,1,0,0
113,01/29/2020,canada,2,0,0,CA,56.130366,-106.34677099999999,0,0,0
138,01/30/2020,canada,3,0,0,CA,56.130366,-106.34677099999999,1,0,0
164,01/31/2020,canada,3,0,0,CA,56.130366,-106.34677099999999,0,0,0
185,02/01/2020,canada,4,0,0,CA,56.130366,-106.34677099999999,1,0,0
213,02/02/2020,canada,4,0,0,CA,56.130366,-106.34677099999999,0,0,0
239,02/03/2020,canada,4,0,0,CA,56.130366,-106.34677099999999,0,0,0
267,02/04/2020,canada,4,0,0,CA,56.130366,-106.34677099999999,0,0,0
294,02/05/2020,canada,5,0,0,CA,56.130366,-106.34677099999999,1,0,0
327,02/06/2020,canada,5,0,0,CA,56.130366,-106.34677099999999,0,0,0
352,02/07/2020,canada,7,0,0,CA,56.130366,-106.34677099999999,2,0,0
383,02/08/2020,canada,7,0,0,CA,56.130366,-106.34677099999999,0,0,0
410,02/09/2020,canada,7,0,0,CA,56.130366,-106.34677099999999,0,0,0
442,02/10/2020,canada,7,0,0,CA,56.130366,-106.34677099999999,0,0,0
468,02/11/2020,canada,7,0,0,CA,56.130366,-106.34677099999999,0,0,0
496,02/12/2020,canada,7,0,1,CA,56.130366,-106.34677099999999,0,1,0
526,02/13/2020,canada,7,0,1,CA,56.130366,-106.34677099999999,0,0,0
555,02/14/2020,canada,7,0,1,CA,56.130366,-106.34677099999999,0,0,0
585,02/15/2020,canada,7,0,1,CA,56.130366,-106.34677099999999,0,0,0
615,02/16/2020,canada,7,0,1,CA,56.130366,-106.34677099999999,0,0,0
646,02/17/2020,canada,8,0,1,CA,56.130366,-106.34677099999999,1,0,0
678,02/18/2020,canada,8,0,1,CA,56.130366,-106.34677099999999,0,0,0
706,02/19/2020,canada,8,0,1,CA,56.130366,-106.34677099999999,0,0,0
737,02/20/2020,canada,8,0,1,CA,56.130366,-106.34677099999999,0,0,0
768,02/21/2020,canada,9,0,3,CA,56.130366,-106.34677099999999,1,2,0
806,02/22/2020,canada,9,0,3,CA,56.130366,-106.34677099999999,0,0,0
840,02/23/2020,canada,9,0,3,CA,56.130366,-106.34677099999999,0,0,0
877,02/24/2020,canada,10,0,3,CA,56.130366,-106.34677099999999,1,0,0
915,02/25/2020,canada,11,0,3,CA,56.130366,-106.34677099999999,1,0,0
961,02/26/2020,canada,11,0,3,CA,56.130366,-106.34677099999999,0,0,0
1013,02/27/2020,canada,13,0,6,CA,56.130366,-106.34677099999999,2,3,0
1071,02/28/2020,canada,14,0,6,CA,56.130366,-106.34677099999999,1,0,0
1133,02/29/2020,canada,20,0,6,CA,56.130366,-106.34677099999999,6,0,0
1200,03/01/2020,canada,24,0,6,CA,56.130366,-106.34677099999999,4,0,0
1264,03/02/2020,canada,27,0,6,CA,56.130366,-106.34677099999999,3,0,0
1341,03/03/2020,canada,30,0,6,CA,56.130366,-106.34677099999999,3,0,0
1424,03/04/2020,canada,33,0,6,CA,56.130366,-106.34677099999999,3,0,0
1513,03/05/2020,canada,37,0,6,CA,56.130366,-106.34677099999999,4,0,0
1608,03/06/2020,canada,49,0,6,CA,56.130366,-106.34677099999999,12,0,0
1702,03/07/2020,canada,54,0,8,CA,56.130366,-106.34677099999999,5,2,0
1813,03/08/2020,canada,64,0,8,CA,56.130366,-106.34677099999999,10,0,0
1922,03/09/2020,canada,76,1,8,CA,56.130366,-106.34677099999999,12,0,1
2058,03/10/2020,canada,79,1,8,CA,56.130366,-106.34677099999999,3,0,0
2151,03/11/2020,canada,108,1,8,CA,56.130366,-106.34677099999999,29,0,0
2268,03/12/2020,canada,117,1,8,CA,56.130366,-106.34677099999999,9,0,0
2392,03/13/2020,canada,193,1,8,CA,56.130366,-106.34677099999999,76,0,0
2529,03/14/2020,canada,196,1,8,CA,56.130366,-106.34677099999999,3,0,0
2675,03/15/2020,canada,250,1,8,CA,56.130366,-106.34677099999999,54,0,0
2829,03/16/2020,canada,415,4,9,CA,56.130366,-106.34677099999999,165,1,3
2989,03/17/2020,canada,478,5,9,CA,56.130366,-106.34677099999999,63,0,1
3151,03/18/2020,canada,657,8,9,CA,56.130366,-106.34677099999999,179,0,3
3320,03/19/2020,canada,800,9,9,CA,56.130366,-106.34677099999999,143,0,1
3492,03/20/2020,canada,943,12,9,CA,56.130366,-106.34677099999999,143,0,3
3671,03/21/2020,canada,1278,19,10,CA,56.130366,-106.34677099999999,335,1,7
3762,03/22/2020,canada,1470,21,10,CA,56.130366,-106.34677099999999,192,0,2
3773,03/23/2020,canada,2088,25,10,CA,56.130366,-106.34677099999999,618,0,4
3778,03/24/2020,canada,2790,26,110,CA,56.130366,-106.34677099999999,702,100,1
3672,03/21/2020,cape verde,1,0,0,CV,16.002082,-24.013197,1,0,0
2391,03/13/2020,cayman islands,1,0,0,KY,19.513469,-80.566956,1,0,0
2531,03/14/2020,cayman islands,1,0,0,KY,19.513469,-80.566956,0,0,0
2676,03/15/2020,cayman islands,1,0,0,KY,19.513469,-80.566956,0,0,0
2677,03/15/2020,central african republic,1,0,0,CF,6.611111,20.939444,1,0,0
2830,03/16/2020,central african republic,1,0,0,CF,6.611111,20.939444,0,0,0
2990,03/17/2020,central african republic,1,0,0,CF,6.611111,20.939444,0,0,0
3152,03/18/2020,central african republic,1,0,0,CF,6.611111,20.939444,0,0,0
3321,03/19/2020,central african republic,1,0,0,CF,6.611111,20.939444,0,0,0
3493,03/20/2020,central african republic,3,0,0,CF,6.611111,20.939444,2,0,0
3673,03/21/2020,central african republic,3,0,0,CF,6.611111,20.939444,0,0,0
3322,03/19/2020,chad,1,0,0,TD,15.454166,18.732207,1,0,0
3494,03/20/2020,chad,1,0,0,TD,15.454166,18.732207,0,0,0
3675,03/21/2020,chad,1,0,0,TD,15.454166,18.732207,0,0,0
2033,03/10/2020,channel islands,1,0,0,,,,1,0,0
1340,03/03/2020,chile,1,0,0,CL,-35.675146999999996,-71.542969,1,0,0
1423,03/04/2020,chile,1,0,0,CL,-35.675146999999996,-71.542969,0,0,0
1512,03/05/2020,chile,4,0,0,CL,-35.675146999999996,-71.542969,3,0,0
1607,03/06/2020,chile,4,0,0,CL,-35.675146999999996,-71.542969,0,0,0
1709,03/07/2020,chile,4,0,0,CL,-35.675146999999996,-71.542969,0,0,0
1812,03/08/2020,chile,8,0,0,CL,-35.675146999999996,-71.542969,4,0,0
1921,03/09/2020,chile,8,0,0,CL,-35.675146999999996,-71.542969,0,0,0
2032,03/10/2020,chile,13,0,0,CL,-35.675146999999996,-71.542969,5,0,0
2150,03/11/2020,chile,23,0,0,CL,-35.675146999999996,-71.542969,10,0,0
2267,03/12/2020,chile,23,0,0,CL,-35.675146999999996,-71.542969,0,0,0
2390,03/13/2020,chile,43,0,0,CL,-35.675146999999996,-71.542969,20,0,0
2538,03/14/2020,chile,61,0,0,CL,-35.675146999999996,-71.542969,18,0,0
2678,03/15/2020,chile,74,0,0,CL,-35.675146999999996,-71.542969,13,0,0
2832,03/16/2020,chile,155,0,0,CL,-35.675146999999996,-71.542969,81,0,0
2992,03/17/2020,chile,201,0,0,CL,-35.675146999999996,-71.542969,46,0,0
3153,03/18/2020,chile,238,0,0,CL,-35.675146999999996,-71.542969,37,0,0
3323,03/19/2020,chile,238,0,0,CL,-35.675146999999996,-71.542969,0,0,0
3496,03/20/2020,chile,434,0,6,CL,-35.675146999999996,-71.542969,196,6,0
3684,03/21/2020,chile,537,0,6,CL,-35.675146999999996,-71.542969,103,0,0
3,01/22/2020,china,547,17,28,CN,35.86166,104.195397,547,28,17
16,01/23/2020,china,639,18,30,CN,35.86166,104.195397,92,2,1
30,01/24/2020,china,916,26,36,CN,35.86166,104.195397,277,6,8
42,01/25/2020,china,1399,42,39,CN,35.86166,104.195397,483,3,16
57,01/26/2020,china,2062,56,49,CN,35.86166,104.195397,663,10,14
81,01/27/2020,china,2863,82,58,CN,35.86166,104.195397,801,9,26
99,01/28/2020,china,5494,131,101,CN,35.86166,104.195397,2631,43,49
112,01/29/2020,china,6070,133,120,CN,35.86166,104.195397,576,19,2
141,01/30/2020,china,8124,171,135,CN,35.86166,104.195397,2054,15,38
156,01/31/2020,china,9783,213,214,CN,35.86166,104.195397,1659,79,42
193,02/01/2020,china,11871,259,275,CN,35.86166,104.195397,2088,61,46
209,02/02/2020,china,16607,361,463,CN,35.86166,104.195397,4736,188,102
247,02/03/2020,china,19693,425,614,CN,35.86166,104.195397,3086,151,64
264,02/04/2020,china,23680,490,843,CN,35.86166,104.195397,3987,229,65
303,02/05/2020,china,27409,562,1115,CN,35.86166,104.195397,3729,272,72
320,02/06/2020,china,30553,632,1476,CN,35.86166,104.195397,3144,361,70
348,02/07/2020,china,34075,717,1998,CN,35.86166,104.195397,3522,522,85
389,02/08/2020,china,36778,804,2595,CN,35.86166,104.195397,2703,597,87
406,02/09/2020,china,39790,904,3218,CN,35.86166,104.195397,3012,623,100
435,02/10/2020,china,42306,1011,3917,CN,35.86166,104.195397,2516,699,107
464,02/11/2020,china,44327,1111,4635,CN,35.86166,104.195397,2021,718,100
505,02/12/2020,china,44699,1116,5079,CN,35.86166,104.195397,372,444,5
534,02/13/2020,china,59832,1368,6213,CN,35.86166,104.195397,15133,1134,252
552,02/14/2020,china,66292,1520,7973,CN,35.86166,104.195397,6460,1760,152
581,02/15/2020,china,68347,1662,9294,CN,35.86166,104.195397,2055,1321,142
611,02/16/2020,china,70446,1765,10748,CN,35.86166,104.195397,2099,1454,103
649,02/17/2020,china,72364,1863,12455,CN,35.86166,104.195397,1918,1707,98
